,word,count,percent
367,"{'DOI': '10.13039/501100003981', 'name': 'agenzia spaziale italiana', 'doi-asserted-by': 'publisher', 'award': ['5681']}",1,0.1355
368,"{'DOI': '10.13039/100000104', 'name': 'NASA Space Biology', 'doi-asserted-by': 'publisher', 'award': ['NNX15AB43G']}",1,0.1355
369,"{'name': 'NIH/NICHD', 'award': ['U54HD087101-05']}",1,0.1355
370,"{'DOI': '10.13039/100000104', 'name': 'NASA Space Technology Research Fellowship', 'doi-asserted-by': 'publisher', 'award': ['80NSSC18K1157']}",1,0.1355
371,"{'DOI': '10.13039/100000104', 'name': 'NASA', 'doi-asserted-by': 'publisher', 'award': ['NNX17AJ31G']}",1,0.1355
372,{'name': 'NASA Space Biology Postdoctoral Program'},1,0.1355
373,"{'DOI': '10.13039/501100002749', 'name': 'Belgian Federal Science Policy Office', 'doi-asserted-by': 'publisher', 'award': ['CO-90-11-2801-04']}",1,0.1355
374,"{'DOI': '10.13039/501100001700', 'name': 'Ministry of Education, Culture, Sports, Science and Technology', 'doi-asserted-by': 'publisher', 'award': ['15K21745', '15H05937']}",1,0.1355
375,"{'DOI': '10.13039/100009619', 'name': 'Japan Agency for Medical Research and Development', 'doi-asserted-by': 'publisher', 'award': ['16814305']}",1,0.1355
376,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['80NSSC19K0969', '80NSSC19K0656']}",1,0.1355
377,"{'DOI': '10.13039/501100005085', 'name': 'Beijing Institute of Technology', 'doi-asserted-by': 'publisher'}",1,0.1355
378,"{'DOI': '10.13039/501100002946', 'name': 'German Aerospace Center', 'doi-asserted-by': 'publisher', 'award': ['50WB1524', '50WB1924']}",1,0.1355
379,{'award': ['BWS17J030']},1,0.1355
380,{'award': ['2019-JCJQ-JJ-152']},1,0.1355
381,"{'DOI': '10.13039/100012046', 'name': 'Vietnam Academy of Science and Technology', 'doi-asserted-by': 'publisher', 'award': ['DL0000.03/20-21']}",1,0.1355
382,"{'name': 'University of Central Florida and University of Florida Space Research Initiative', 'award': ['00098313']}",1,0.1355
383,"{'name': 'NASA', 'award': ['80NSSC19M0167']}",1,0.1355
384,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['81973572', '81573693']}",1,0.1355
385,{'name': 'MiniPCR bio'},1,0.1355
386,"{'DOI': '10.13039/100000003', 'name': 'Boeing', 'doi-asserted-by': 'publisher'}",1,0.1355
387,"{'DOI': '10.13039/501100001691', 'name': 'Japan Society for the Promotion of Science', 'doi-asserted-by': 'publisher', 'award': ['15H05936', '20K21896']}",1,0.1355
388,"{'DOI': '10.13039/501100002749', 'name': 'Belgian Federal Science Policy Office', 'doi-asserted-by': 'publisher', 'award': ['4000129030']}",1,0.1355
389,"{'DOI': '10.13039/501100004837', 'name': 'Ministerio de Ciencia e Innovación', 'doi-asserted-by': 'publisher', 'award': ['ESP2015-64323-R, RTI2018-099309-B-I00']}",1,0.1355
390,"{'name': 'NASA EPSCoR', 'award': ['80NSSC19M0013']}",1,0.1355
391,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['NNX13AL97G']}",1,0.1355
392,"{'DOI': '10.13039/100006197', 'name': 'Marshall Space Flight Center', 'doi-asserted-by': 'publisher', 'award': ['80NSSC20K1726']}",1,0.1355
393,"{'DOI': '10.13039/501100000844', 'name': 'European Space Agency', 'doi-asserted-by': 'publisher', 'award': ['ESA CONTRACT NO. 4000134720 /21/NL/PA/pt']}",1,0.1355
394,"{'DOI': '10.13039/100000002', 'name': 'National Institutes of Health', 'doi-asserted-by': 'publisher', 'award': ['R00CA201603', 'R21EB025270', 'UG3TR003274']}",1,0.1355
395,"{'DOI': '10.13039/100008552', 'name': 'Brigham Research Institute', 'doi-asserted-by': 'publisher'}",1,0.1355
396,"{'DOI': '10.13039/501100009702', 'name': ""Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico"", 'doi-asserted-by': 'publisher'}",1,0.1355
397,"{'DOI': '10.13039/501100003196', 'name': 'Ministero della Salute', 'doi-asserted-by': 'publisher'}",1,0.1355
398,"{'DOI': '10.13039/501100003981', 'name': 'Agenzia Spaziale Italiana', 'doi-asserted-by': 'publisher', 'award': ['n. 2022-2-HH.0']}",1,0.1355
399,"{'DOI': '10.13039/501100000271', 'name': 'Science and Technology Facilities Council', 'doi-asserted-by': 'publisher'}",1,0.1355
400,"{'DOI': '10.13039/501100003981', 'name': 'Agenzia Spaziale Italiana', 'doi-asserted-by': 'publisher', 'award': ['N. 2018-14-U.0']}",1,0.1355
401,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['80NSSC19K0145']}",1,0.1355
402,"{'name': 'The Foundation of State Key Laboratory of Space Medicine Fundamentals and Application, China Astronaut Research and Training Center', 'award': ['SMFA17A03, SMFA19B02, SMFA19K08']}",1,0.1355
403,"{'DOI': '10.13039/501100002946', 'name': 'German Aerospace Center', 'doi-asserted-by': 'publisher', 'award': ['50WB1924', '50WB 1922']}",1,0.1355
404,"{'name': 'Italian Minister of Health', 'award': ['R.C. 2022-193.01', 'RCR-2022-23682286']}",1,0.1355
405,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['80NSSC18K1480']}",1,0.1355
406,{'name': 'Temple University Dissertation Completion Grant'},1,0.1355
407,"{'DOI': '10.13039/100000002', 'name': 'National Institutes of Health', 'doi-asserted-by': 'publisher', 'award': ['R01AA028527', 'R01HL136345']}",1,0.1355
408,"{'DOI': '10.13039/100011048', 'name': 'CASIS', 'doi-asserted-by': 'publisher', 'award': ['GA-2017-266']}",1,0.1355
409,"{'DOI': '10.13039/100000001', 'name': 'National Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['CBET 1926387']}",1,0.1355
410,"{'DOI': '10.13039/501100001809', 'name': 'The National Natural Science Foundation of China', 'doi-asserted-by': 'crossref', 'award': ['21635001, 31800707, 31800998']}",1,0.1355
411,"{'name': 'Romanian Ministry of Research, Innovation and Digitalization', 'award': ['16N/2019']}",1,0.1355
412,"{'DOI': '10.13039/100006195', 'name': 'Ames Research Center', 'doi-asserted-by': 'publisher', 'award': ['80NSSC18K1663']}",1,0.1355
413,"{'DOI': '10.13039/100006203', 'name': 'NASA | Johnson Space Center', 'doi-asserted-by': 'publisher', 'award': ['the 2018 Innovation Charge Account cycle']}",1,0.1355
414,"{'DOI': '10.13039/100000084', 'name': 'Directorate for Engineering', 'doi-asserted-by': 'publisher', 'award': ['1929134']}",1,0.1355
415,"{'DOI': '10.13039/100000084', 'name': 'Directorate for Engineering', 'doi-asserted-by': 'publisher', 'award': ['1929139']}",1,0.1355
416,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['NNX15AB43G']}",1,0.1355
417,"{'name': 'National Institute of Health', 'award': ['U54HD08710']}",1,0.1355
418,{'name': 'Italian Space Agency'},1,0.1355
419,{'name': 'Swedish Research Council'},1,0.1355
420,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['NNX16AH78G']}",1,0.1355
421,"{'DOI': '10.13039/100000104', 'name': 'NASA', 'doi-asserted-by': 'publisher', 'award': ['80NSSC19K0708']}",1,0.1355
422,"{'DOI': '10.13039/501100000268', 'name': 'RCUK | Biotechnology and Biological Sciences Research Council', 'doi-asserted-by': 'publisher', 'award': ['BB/N015894/1']}",1,0.1355
423,"{'name': 'new york university abu dhabi faculty research fund', 'award': ['AD266']}",1,0.1355
424,"{'name': 'new york university abu dhabi research enhancement fund', 'award': ['RE267']}",1,0.1355
425,"{'DOI': '10.13039/501100012166', 'name': 'National Key Research and Development Program of China', 'doi-asserted-by': 'publisher', 'award': ['2021YFA1200904', '2020YFA0710700']}",1,0.1355
426,"{'DOI': '10.13039/501100012166', 'name': 'National Key Research and Development Program of China', 'doi-asserted-by': 'publisher', 'award': ['2013CB945501']}",1,0.1355
427,"{'DOI': '10.13039/501100006769', 'name': 'Russian Science Foundation', 'doi-asserted-by': 'crossref', 'award': ['16-15-10407']}",1,0.1355
428,"{'name': 'Program of Basic Research of IMBP RAS', 'award': ['project no. 65.3']}",1,0.1355
429,"{'DOI': '10.13039/100006195', 'name': 'NASA | Ames Research Center', 'doi-asserted-by': 'publisher', 'award': ['NNX15AL16G', 'NNX15AL16G', 'NNX15AL16G', 'NNX15AL16G', 'NNX15AL16G', 'NNX15AL16G', 'NNJ15GK01C', 'NNJ15GK01C', 'NNX15AL16G']}",1,0.1355
430,"{'name': 'ESA/BELSPO/Prodex IMPULSE', 'award': ['CO-90-11-2801-04']}",1,0.1355
431,"{'DOI': '10.13039/100006194', 'name': 'NASA | Kennedy Space Center', 'doi-asserted-by': 'publisher', 'award': ['80NSSC18K1478', '80NSSC18K1478']}",1,0.1355
432,"{'DOI': '10.13039/501100002749', 'name': 'Belgian Federal Science Policy Office', 'doi-asserted-by': 'publisher', 'award': ['C – 4000134515']}",1,0.1355
433,"{'DOI': '10.13039/100006195', 'name': 'NASA | Ames Research Center', 'doi-asserted-by': 'publisher', 'award': ['NNX09AH40G', 'NNX09AH40G']}",1,0.1355
434,"{'name': 'NASA', 'award': ['80NSSC19K0883', 'NNX16AO69A']}",1,0.1355
435,"{'DOI': '10.13039/501100002428', 'name': 'Austrian Science Fund', 'doi-asserted-by': 'publisher', 'award': ['T872']}",1,0.1355
436,"{'DOI': '10.13039/100000002', 'name': 'National Institutes of Health', 'doi-asserted-by': 'publisher', 'award': ['P30CA033572']}",1,0.1355
437,"{'name': 'Grand-in-Aid for Research Activity start-up from JSPS', 'award': ['17H06548']}",1,0.1355
438,"{'name': 'Grant-in-Aid for Scientific Research on Innovative Area from MEXT', 'award': ['18H04965']}",1,0.1355
439,"{'name': 'Grant-in-Aid for the Japan Aerospace Exploration Agency', 'award': ['14YPTK-005512']}",1,0.1355
440,{'name': '(BWS17J030).'},1,0.1355
441,"{'DOI': '10.13039/501100005010', 'name': 'Associazione Italiana per la Ricerca sul Cancro', 'doi-asserted-by': 'publisher', 'award': ['AIRC, IG2017-20699']}",1,0.1355
442,"{'DOI': '10.13039/100000076', 'name': 'Directorate for Biological Sciences', 'doi-asserted-by': 'publisher'}",1,0.1355
443,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['80NSSC18K0132', '86NM0018D000']}",1,0.1355
444,"{'name': 'GeneLab Project at NASA Ames Research Center, through NASA’s Space Biology Program in the Division of Space Life and Physical Sciences Research and Applications'}",1,0.1355
445,"{'DOI': '10.13039/501100007835', 'name': 'Silesian University of Technology', 'doi-asserted-by': 'publisher', 'award': ['POWR-03.05.00-00-Z098/17-00']}",1,0.1355
446,"{'name': 'he China Manned Space Flight Technology project Chinese Space Station', 'award': ['YYWT-0801-EXP-02', 'XDB37020104', 'U1738106']}",1,0.1355
447,"{'DOI': '10.13039/501100001809', 'name': 'the National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['31870850']}",1,0.1355
448,"{'DOI': '10.13039/501100001691', 'name': 'MEXT | Japan Society for the Promotion of Science', 'doi-asserted-by': 'publisher', 'award': ['15H05937', '15H05935, 15H05943', '18H04986', '18H04987', '18H04981', '18H04993', '18H04961', '15H05938', '15H05938', '18H04970', '18H04965', '18H04994']}",1,0.1355
449,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['81801073']}",1,0.1355
450,"{'name': 'The program for fundamental research SSC RF – IBMP RAS', 'award': ['65.4', '(Sechenov University)']}",1,0.1355
451,"{'DOI': '10.13039/501100003500', 'name': 'Università degli Studi di Padova', 'doi-asserted-by': 'publisher', 'award': ['BIRD-DOR 2020']}",1,0.1355
452,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['31900950']}",1,0.1355
453,"{'name': 'NASA Space Biology', 'award': ['80NSSC21K0320']}",1,0.1355
454,{'name': 'NASA Space Life and Physical Sciences Research and Applications Division'},1,0.1355
455,"{'name': 'Italian MISE', 'award': ['GeSeTON project grant 489 of 21/02/2018']}",1,0.1355
456,{'name': 'NASA Space Biology Program'},1,0.1355
457,"{'DOI': '10.13039/100018624', 'name': 'Universities Space Research Association', 'doi-asserted-by': 'crossref'}",1,0.1355
458,"{'name': 'School of Biological Sciences, Queen’s University Belfast'}",1,0.1355
459,"{'DOI': '10.13039/501100000844', 'name': 'European Space Agency', 'doi-asserted-by': 'crossref', 'award': ['4000131202/20/NL/PG/pt']}",1,0.1355
460,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['NNX15AL16G', '80NSSC17K0693', '80NSSC17K0693']}",1,0.1355
461,"{'DOI': '10.13039/100009451', 'name': 'Osteopathic Heritage Foundation', 'doi-asserted-by': 'publisher'}",1,0.1355
462,"{'DOI': '10.13039/501100017596', 'name': 'Natural Science Basic Research Program of Shaanxi Province', 'doi-asserted-by': 'publisher', 'award': ['No. 2020JM-148']}",1,0.1355
463,"{'DOI': '10.13039/100016821', 'name': 'Aeronautics Research Mission Directorate', 'doi-asserted-by': 'publisher', 'award': ['NNX12AH29G and NNX15AB37G']}",1,0.1355
464,"{'DOI': '10.13039/501100002858', 'name': 'China Postdoctoral Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['No. 2017M623250']}",1,0.1355
465,"{'DOI': '10.13039/501100009996', 'name': 'Shaanxi Province Postdoctoral Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['No. 2018BSHYDZZ48']}",1,0.1355
466,"{'name': 'the seed Foundation of Innovation and Creation for Graduate Students in Northwestern Polytechnical University', 'award': ['No. CX2020248']}",1,0.1355
467,"{'DOI': '10.13039/501100005632', 'name': 'Narodowe Centrum Badań i Rozwoju', 'doi-asserted-by': 'publisher', 'award': ['POIR.04.01.01-00-0010/19-00']}",1,0.1355
468,"{'DOI': '10.13039/501100006769', 'name': 'Russian Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['-1510407', '65.3']}",1,0.1355
469,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['31800781']}",1,0.1355
470,"{'name': 'program for fundamental research SSC RF – IBMP RAS', 'award': ['65.4', 'Sechenov University']}",1,0.1355
471,"{'name': 'Commonwealth Scientific and Industrial Research Organisation (CSIRO), Colorado University', 'award': [""CSIRO Space Future Science Platform (FSP), CSIRO Synthetic Biology FSP and CSIRO Land and Water, Colorado University Boulder's Research Innovation Office""]}",1,0.1355
472,"{'DOI': '10.13039/501100003725', 'name': 'National Research Foundation of Korea', 'doi-asserted-by': 'publisher', 'award': ['2020R1A4A3079755']}",1,0.1355
473,"{'DOI': '10.13039/501100014188', 'name': 'Ministry of Science and ICT, South Korea', 'doi-asserted-by': 'publisher'}",1,0.1355
474,"{'DOI': '10.13039/100015015', 'name': 'Government of South Australia', 'doi-asserted-by': 'publisher', 'award': ['1838217']}",1,0.1355
475,"{'name': 'Natural Science Foundation of Chongqing, China', 'award': ['cstc2020jscx-msxm1333', 'The Key Technology for the Construction of Micro-Ecospheres Adapted to the Lunar Environ-ment']}",1,0.1355
476,"{'DOI': '10.13039/501100004955', 'name': 'Austrian Research Promotion Agency', 'doi-asserted-by': 'publisher', 'award': ['854013']}",1,0.1355
477,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['NNX15AB48G']}",1,0.1355
478,"{'DOI': '10.13039/501100011033', 'name': 'Agencia Estatal de Investigación', 'doi-asserted-by': 'publisher', 'award': ['#RTI2018-099309-B-I00', 'ESP2015-64323-R']}",1,0.1355
479,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['NNX12A065G', '80NSSC17K0546']}",1,0.1355
480,"{'DOI': '10.13039/501100000844', 'name': 'European Space Agency', 'doi-asserted-by': 'publisher', 'award': ['4000131202/20/NL/PG']}",1,0.1355
481,"{'DOI': '10.13039/100005326', 'name': 'Yale University', 'doi-asserted-by': 'publisher', 'award': ['1838217']}",1,0.1355
482,"{'DOI': '10.13039/100000001', 'name': 'National Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['1838217']}",1,0.1355
483,"{'DOI': '10.13039/100000001', 'name': 'National Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['DMR-1644779', 'CBET-1801780']}",1,0.1355
484,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['80NSSC19K0520', 'NNH12ZTT001N']}",1,0.1355
485,"{'DOI': '10.13039/100005732', 'name': 'Arkansas Space Grant Consortium', 'doi-asserted-by': 'publisher'}",1,0.1355
486,"{'DOI': '10.13039/100000057', 'name': 'National Institute of General Medical Sciences', 'doi-asserted-by': 'publisher'}",1,0.1355
487,"{'DOI': '10.13039/100006203', 'name': 'Johnson Space Center', 'doi-asserted-by': 'publisher'}",1,0.1355
488,"{'DOI': '10.13039/100008267', 'name': 'Georgia Institute of Technology, Parker H. Petit Institute for Bioengineering and Bioscience', 'doi-asserted-by': 'publisher'}",1,0.1355
489,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['RTPCG-2']}",1,0.1355
490,"{'DOI': '10.13039/501100011033', 'name': 'Agencia Estatal de Investigación', 'doi-asserted-by': 'publisher'}",1,0.1355
491,"{'DOI': '10.13039/501100012226', 'name': 'Fundamental Research Funds for the Central Universities', 'doi-asserted-by': 'publisher', 'award': ['2021CDJZYJH-002']}",1,0.1355
492,"{'DOI': '10.13039/501100007642', 'name': 'Università degli Studi di Roma Tor Vergata', 'doi-asserted-by': 'crossref'}",1,0.1355
493,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['NNX14AT38G 80NSSC21K0319 80NSSC18K0436']}",1,0.1355
494,"{'DOI': '10.13039/501100000844', 'name': 'European Space Agency', 'doi-asserted-by': 'publisher', 'award': ['50WB1924']}",1,0.1355
495,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['82072421', '81572121', '81772322']}",1,0.1355
496,"{'name': 'Hong Kong Government Research Grant Council, General Research Fund', 'award': ['14120118', '14160917', 'C7030-18G', 'T13-402/17-N']}",1,0.1355
497,"{'DOI': '10.13039/501100007156', 'name': 'Innovation and Technology Commission - Hong Kong', 'doi-asserted-by': 'publisher', 'award': ['PRP/050/19FX']}",1,0.1355
498,"{'name': 'Hong Kong Medical Research Fund', 'award': ['16170951', '17180831']}",1,0.1355
499,"{'DOI': '10.13039/501100000266', 'name': 'Engineering and Physical Sciences Research Council', 'doi-asserted-by': 'publisher', 'award': ['EP/R513283/1']}",1,0.1355
500,"{'DOI': '10.13039/501100012166', 'name': 'National Key Research and Development Program of China', 'doi-asserted-by': 'publisher', 'award': ['2017YFC0108504']}",1,0.1355
501,"{'DOI': '10.13039/501100002855', 'name': ""Ministry of Science and Technology of the People's Republic of China"", 'doi-asserted-by': 'publisher', 'award': ['2017YFC0108504']}",1,0.1355
502,"{'DOI': '10.13039/501100002946', 'name': 'Deutsches Zentrum für Luft- und Raumfahrt', 'doi-asserted-by': 'publisher', 'award': ['50WB1924']}",1,0.1355
503,"{'DOI': '10.13039/501100003981', 'name': 'Agenzia Spaziale Italiana', 'doi-asserted-by': 'publisher', 'award': ['2013-084-R.O', 'I/006/06/0']}",1,0.1355
504,"{'DOI': '10.13039/100000001', 'name': 'National Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['1828793', '1828793', '1828793']}",1,0.1355
505,"{'DOI': '10.13039/100006196', 'name': 'NASA | Jet Propulsion Laboratory', 'doi-asserted-by': 'publisher'}",1,0.1355
506,"{'DOI': '10.13039/501100001691', 'name': 'Japan Society for the Promotion of Science', 'doi-asserted-by': 'crossref', 'award': ['JP19H05679']}",1,0.1355
507,"{'DOI': '10.13039/501100002241', 'name': 'Japan Science and Technology Agency', 'doi-asserted-by': 'publisher', 'award': ['JPMJOP1832']}",1,0.1355
508,"{'DOI': '10.13039/501100007173', 'name': 'Bio-oriented Technology Research Advancement Institution', 'doi-asserted-by': 'crossref', 'award': ['Cross-ministerial Strategic Innovation Promotion Program “Technologies for Smart Bio-industry and Agriculture”']}",1,0.1355
509,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['NNJ12ZSA002N', 'NNJ12ZSA002N', 'NNJ12ZSA002N', 'NNJ12ZSA002N', 'NNJ12ZSA002N', 'NNJ12ZSA002N', 'NNJ12ZSA002N', 'NNJ12ZSA002N', 'NNJ12ZSA002N', 'NNJ12ZSA002N', 'NNJ12ZSA002N', 'NNJ12ZSA002N']}",1,0.1355
510,"{'DOI': '10.13039/100006203', 'name': 'NASA | Johnson Space Center', 'doi-asserted-by': 'publisher', 'award': ['NNJ12ZSA002N']}",1,0.1355
511,"{'DOI': '10.13039/501100001691', 'name': 'Japan Society for the Promotion of Science', 'doi-asserted-by': 'publisher', 'award': ['JP15K07025 JP18K06167  JP21K06102 JP16GS0308']}",1,0.1355
512,"{'name': 'Japan Space Forum', 'award': ['JP15H05936', 'JP21026009 JP23120509 JP25120708 JP16H01650', 'JP26291026 JP24770041 JP15K18560']}",1,0.1355
513,"{'DOI': '10.13039/501100003981', 'name': 'Agenzia Spaziale Italiana', 'doi-asserted-by': 'publisher', 'award': ['ASI DC-MIC-2012-24 - contract 2016-4-U.0']}",1,0.1355
514,"{'DOI': '10.13039/501100002261', 'name': 'Russian Foundation for Basic Research', 'doi-asserted-by': 'publisher', 'award': ['19-29-04026']}",1,0.1355
515,"{'DOI': '10.13039/100007313', 'name': 'The University of Texas MD Anderson Cancer Center', 'doi-asserted-by': 'publisher', 'award': ['P30CA016672']}",1,0.1355
516,"{'DOI': '10.13039/100000054', 'name': 'National Cancer Institute', 'doi-asserted-by': 'publisher', 'award': ['CA16672']}",1,0.1355
517,"{'DOI': '10.13039/100000002', 'name': 'National Institutes of Health', 'doi-asserted-by': 'publisher', 'award': ['R50CA221675']}",1,0.1355
518,"{'name': 'Space Medical Experiment Project of China Manned Space Program', 'award': ['HYZHXM04001']}",1,0.1355
519,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['81741141', '61873188']}",1,0.1355
520,"{'DOI': '10.13039/501100006606', 'name': 'Tianjin Natural Science Foundation', 'doi-asserted-by': 'crossref', 'award': ['18JCYBJC19300']}",1,0.1355
521,"{'name': 'Tianjin Science Technology Projects', 'award': ['20YDTPJC01730']}",1,0.1355
522,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['80NSSC18K1486']}",1,0.1355
523,"{'DOI': '10.13039/100014013', 'name': 'UK Research and Innovation', 'doi-asserted-by': 'publisher', 'award': ['ST/R000875/1', 'ST/V000586/1.']}",1,0.1355
524,{'name': 'BioServe Space Technologies'},1,0.1355
525,{'name': 'University of Colorado Boulder’s Research Innovation Office (RIO) Seed Grant funding'},1,0.1355
526,"{'name': 'State Key Laboratory of Aerospace Medicine Fundamentals and Applications', 'award': ['SMFA12B08']}",1,0.1355
527,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['30772694']}",1,0.1355
528,"{'name': 'International Cooperation Project of the Ministry of Science and Technology of the People’s Republic of China', 'award': ['2006DFA32250']}",1,0.1355
529,"{'name': 'National Key Research and Development Program of China', 'award': ['2018YFF01012104']}",1,0.1355
530,"{'name': 'Fund of Jiangsu Key Laboratory of Advanced Functional Polymers Design and Application in Soochow University', 'award': ['KJS2007']}",1,0.1355
531,"{'DOI': '10.13039/100005156', 'name': 'Alexander von Humboldt-Stiftung', 'doi-asserted-by': 'publisher'}",1,0.1355
532,"{'DOI': '10.13039/501100001700', 'name': 'Ministry of Education, Culture, Sports, Science and Technology', 'doi-asserted-by': 'publisher', 'award': ['JP15H05945']}",1,0.1355
533,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['80NSSC19K0133']}",1,0.1355
534,"{'DOI': '10.13039/100006195', 'name': 'NASA | Ames Research Center', 'doi-asserted-by': 'publisher', 'award': ['NNX15AB50G']}",1,0.1355
535,"{'DOI': '10.13039/501100017596', 'name': 'Natural Science Basic Research Program of Shaanxi Province', 'doi-asserted-by': 'publisher', 'award': ['2022JM-117']}",1,0.1355
536,"{'DOI': '10.13039/100020018', 'name': 'Biological and Physical Sciences Division', 'doi-asserted-by': 'publisher'}",1,0.1355
537,"{'DOI': '10.13039/501100002241', 'name': 'Japan Science and Technology Agency', 'doi-asserted-by': 'publisher'}",1,0.1355
538,"{'name': 'The opening foundation of the State Key Laboratory of Space Medicine Fundamentals and Applica-tion, Chinese Astronaut Research and Training Center', 'award': ['SMFA20K02']}",1,0.1355
539,"{'DOI': '10.13039/501100003566', 'name': 'Ministry of Oceans and Fisheries', 'doi-asserted-by': 'publisher', 'award': ['213008–05–2-SB910']}",1,0.1355
540,"{'DOI': '10.13039/501100003725', 'name': 'National Research Foundation of Korea', 'doi-asserted-by': 'publisher', 'award': ['NRF-2018R1D1A1B07049359']}",1,0.1355
541,"{'DOI': '10.13039/501100010031', 'name': 'Postdoctoral Research Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['2020M673491']}",1,0.1355
542,"{'DOI': '10.13039/501100012226', 'name': 'Fundamental Research Funds for the Central Universities', 'doi-asserted-by': 'publisher', 'award': ['D5000220170']}",1,0.1355
543,"{'DOI': '10.13039/501100002663', 'name': 'Northwestern Polytechnical University', 'doi-asserted-by': 'publisher', 'award': ['2021-CXCY-024']}",1,0.1355
544,"{'DOI': '10.13039/501100004569', 'name': 'Ministry of Science and Higher Education', 'doi-asserted-by': 'publisher', 'award': ['RN-N/1798-420/2020 , 016/RID/2018/19']}",1,0.1355
545,"{'DOI': '10.13039/501100001691', 'name': 'Japan Society for the Promotion of Science', 'doi-asserted-by': 'publisher', 'award': ['19H05649', '20K07352', '21H02676']}",1,0.1355
546,"{'DOI': '10.13039/501100001700', 'name': 'Ministry of Education, Culture, Sports, Science and Technology', 'doi-asserted-by': 'publisher'}",1,0.1355
547,"{'DOI': '10.13039/100006193', 'name': 'NASA | Glenn Research Center', 'doi-asserted-by': 'publisher', 'award': ['80NSSC18K0013']}",1,0.1355
548,"{'DOI': '10.13039/100016465', 'name': 'NASA SMD', 'doi-asserted-by': 'publisher', 'award': ['NNX13AN38G', 'NNX15AB42G']}",1,0.1355
549,"{'name': 'NASA 2020 Space Biology', 'award': ['80NSSC21K0320']}",1,0.1355
550,"{'name': 'Nature Science Engineering Research Council of Canada', 'award': ['419226', '122697']}",1,0.1355
551,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['NNX16AO69A']}",1,0.1355
552,"{'DOI': '10.13039/501100002261', 'name': 'Russian Foundation for Basic Research', 'doi-asserted-by': 'publisher', 'award': ['19-52-52019']}",1,0.1355
